1.01218601,-0.035559532,0.42
0.826587401,-0.391529243,0.42
0.842335963,0.320352953,0.42
0.925553331,-0.414682375,0.42
1.109806221,-0.030627343,0.42
0.941443694,-0.287822449,0.42
1.040687434,-0.250485269,0.42
0.852788857,-0.471141778,0.42
0.852978658,-0.499681398,0.42
0.776613379,0.26958372,0.42
0.950650897,0.063224648,0.42
0.951664027,-0.17698519,0.42
0.951664027,-0.17698519,0.42
0.946017945,-0.221874308,0.42
0.928809964,-0.201984859,0.42
0.92167567,0.333547717,0.42
0.795061665,-0.40267388,0.42
0.845283347,-0.447851254,0.42
0.832692474,-0.467951382,0.42
0.832692474,-0.467951382,0.42
1.092993796,0.084971772,0.42
1.092993796,0.084971772,0.42
0.913863088,-0.455330899,0.42
0.955647869,0.232120068,0.42
0.780047337,-0.369761338,0.42
1.057772256,-0.214190591,0.42
1.043978029,0.203014343,0.42
1.10906703,-0.040274186,0.42
1.064656451,-0.255039548,0.42
1.01462971,-0.156018748,0.42
0.963305806,0.083410176,0.42
1.014837146,-0.274214445,0.42
0.828753271,-0.453273709,0.42
1.025828152,-0.309379239,0.42
0.94531223,0.197809974,0.42
0.879712961,-0.45343601,0.42
0.8243652,0.294157976,0.42
0.9229836,0.145667009,0.42
1.005901936,0.214116037,0.42
0.898063317,-0.431368185,0.42
0.88941456,0.16833568,0.42
0.995292968,-0.360169519,0.42
0.898532779,-0.319444171,0.42
1.097469553,0.034314791,0.42
0.851253012,-0.500657869,0.42
0.866924408,-0.422750648,0.42
1.032410471,-0.106420215,0.42
0.98227211,0.289061383,0.42
1.076854806,-0.038480331,0.42
0.955348734,-0.268667303,0.42
0.838818075,-0.406349256,0.42
0.794168722,0.30139858,0.42
0.927033141,-0.414420695,0.42
1.108869839,-0.062760565,0.42
0.846301187,-0.319145191,0.42
1.017068476,0.194824948,0.42
0.821611821,-0.420407942,0.42
0.962389867,-0.014655492,0.42
0.877439031,0.257451354,0.42
0.951654139,-0.152577342,0.42
0.865876166,0.229101891,0.42
0.969784367,0.282092259,0.42
0.779871642,0.268806259,0.42
0.842087531,-0.352393257,0.42
0.894587481,-0.26585968,0.42
0.870079032,-0.464391318,0.42
0.969664826,0.14243546,0.42
0.83645566,-0.458420262,0.42
0.949009079,-0.244265537,0.42
0.882825452,-0.279048985,0.42
0.971131821,0.091115599,0.42
0.820509925,-0.432027724,0.42
0.847722632,0.330898413,0.42
0.929912444,-0.419684539,0.42
0.859187448,0.273853304,0.42
0.860017971,0.381575581,0.42
0.822280521,0.349220698,0.42
0.827306543,-0.445927566,0.42
0.878683501,-0.478559355,0.42
0.84329154,0.222402774,0.42
0.819309264,0.344929158,0.42
0.807351778,-0.354964017,0.42
0.847330668,-0.489448895,0.42
1.047952636,-0.216120782,0.42
0.963096894,-0.053810835,0.42
0.858886365,0.272367345,0.42
1.015018677,-0.179773143,0.42
0.958029351,-0.418856155,0.42
0.870203147,0.195092124,0.42
0.833357229,-0.347391185,0.42
0.827833859,0.259909407,0.42
0.850817395,-0.315853663,0.42
1.038816291,-0.314809629,0.42
0.839284715,0.370739131,0.42
0.820533997,-0.340887001,0.42
0.96098218,-0.141889161,0.42
0.803073131,0.256313944,0.42
0.889547548,0.344204521,0.42
1.069019013,-0.253687448,0.42
1.10303943,-0.118486644,0.42
0.785066257,0.283417029,0.42
1.03246009,0.183343144,0.42
0.927116469,-0.444781948,0.42
0.933404188,0.103157518,0.42
0.781987659,0.278509058,0.42
1.002118335,-0.078285266,0.42
0.917471636,-0.225505044,0.42
0.821279635,-0.435500087,0.42
0.895785331,0.316877933,0.42
1.044311718,-0.300521926,0.42
0.914961935,0.342583243,0.42
0.899244944,0.362617382,0.42
0.834801232,0.336590656,0.42
0.90968326,-0.430386178,0.42
0.845684143,-0.459354494,0.42
0.947861917,-0.16715526,0.42
0.7918617,0.276981816,0.42
1.045571527,-0.007976915,0.42
1.045214318,0.182853261,0.42
0.811028783,-0.371415664,0.42
0.992446496,-0.374507059,0.42
0.816499797,0.293113787,0.42
0.855054555,0.396725638,0.42
0.907369782,-0.277258244,0.42
0.925389112,0.121673294,0.42
0.813936985,-0.389114957,0.42
0.898473366,-0.264035907,0.42
0.783360006,-0.379077641,0.42
0.89418149,-0.386553344,0.42
1.065021651,0.067277203,0.42
0.932918595,-0.442064129,0.42
0.936808419,0.084850408,0.42
0.950217227,0.240774869,0.42
0.901306442,-0.335301339,0.42
0.865597084,-0.434477773,0.42
0.851329359,0.383373896,0.42
0.797927704,0.303000661,0.42
0.82868647,0.312595509,0.42
0.961104748,-0.025127174,0.42
