0.0399711109,-0.0438916585,1.2917630221,2.8145680428
0.0399361738,-0.0438554930,1.2909575655,2.8481149673
0.0399529298,-0.0438627882,1.2919064637,2.8848018646
0.0399416416,-0.0438417338,1.2912246443,2.9216568470
0.0399723103,-0.0438533935,1.2915793241,2.9555089474
0.0399841444,-0.0438413286,1.2919351542,2.9901189804
0.0400034672,-0.0438229588,1.2913464276,3.0307660103
0.0400037920,-0.0438237305,1.2915182360,3.0651128292
0.0400242862,-0.0438612264,1.2918213114,3.0991418362
0.0400242509,-0.0438768731,1.2921209902,3.1324808598
0.0399855735,-0.0438443745,1.2911767220,3.1655349731
0.0400109507,-0.0438776414,1.2917199703,3.1989018917
0.0400025318,-0.0438837009,1.2918240138,3.2320828438
0.0400042210,-0.0438707066,1.2917648341,3.2651398182
0.0399911471,-0.0438427225,1.2913597898,3.2983980179
0.0399984131,-0.0438437351,1.2917461792,3.3311958313
0.0399783635,-0.0438302069,1.2913302230,3.3652000427
0.0399812746,-0.0438565778,1.2914215609,3.4049530029
0.0399672463,-0.0438672876,1.2917050752,3.4373710155
0.0399880317,-0.0438585650,1.2913870987,3.4710879326
0.0399802919,-0.0438363533,1.2915267391,3.5046679974
0.0400191378,-0.0438628171,1.2918989365,3.5409388542
0.0400209244,-0.0438399188,1.2917256192,3.5745198727
0.0400358175,-0.0438633916,1.2920856548,3.6078970432
0.0400167547,-0.0438130364,1.2910835769,3.6420059204
0.0400051386,-0.0438258840,1.2913976631,3.6774280071
0.0400148549,-0.0438849300,1.2917767545,3.7130539417
0.0399969664,-0.0438477204,1.2916332501,3.7454710007
0.0399617346,-0.0438498604,1.2911212181,3.7774689198
0.0399977085,-0.0438992126,1.2920633552,3.8134310246
0.0399865608,-0.0438590585,1.2917023413,3.8481090069
0.0399846970,-0.0438175991,1.2911202834,3.8821489811
0.0399640288,-0.0438201306,1.2910400134,3.9165768623
0.0400041948,-0.0438363944,1.2915101630,3.9528980255
0.0400152464,-0.0438670664,1.2923344180,3.9859900475
0.0400110751,-0.0438277614,1.2917005275,4.0211799145
0.0400212006,-0.0438666700,1.2922451367,4.0556089878
0.0399988293,-0.0438794195,1.2915739990,4.0900669098
0.0400158230,-0.0438765265,1.2916220163,4.1238420010
0.0400026959,-0.0438478495,1.2911588529,4.1583259106
0.0400160370,-0.0438601037,1.2919567082,4.1918749809
0.0399854037,-0.0438580045,1.2911097072,4.2279829979
0.0399743114,-0.0438292058,1.2915394726,4.2620029449
0.0399803862,-0.0438291023,1.2919109333,4.2970759869
0.0399815612,-0.0438390025,1.2917364833,4.3333950043
0.0399673779,-0.0438547634,1.2913232784,4.3668229580
0.0399605172,-0.0438175442,1.2910256923,4.4009459019
0.0400215452,-0.0438736641,1.2928484629,4.4338128567
0.0399948475,-0.0438352641,1.2908635321,4.4670038223
0.0400237053,-0.0438639808,1.2912318121,4.5034079552
0.0400181899,-0.0438248129,1.2912050581,4.5398159027
0.0400219024,-0.0438260881,1.2918595162,4.5759449005
0.0400016756,-0.0438527855,1.2911583478,4.6112320423
0.0399775621,-0.0438739050,1.2916450007,4.6457269192
0.0399914420,-0.0438366858,1.2916385558,4.6806080341
0.0399612440,-0.0438289512,1.2914602537,4.7150778770
0.0399690378,-0.0438542307,1.2914696620,4.7491958141
0.0399523646,-0.0438604908,1.2912961624,4.7834279537
0.0399887235,-0.0438452314,1.2916275001,4.8175580502
0.0400067351,-0.0438392773,1.2917613387,4.8519189358
0.0400081611,-0.0438500709,1.2914448569,4.8904099464
0.0400132384,-0.0438542193,1.2916885362,4.9244928360
0.0400182122,-0.0438550266,1.2915618804,4.9583489895
0.0400017978,-0.0438501656,1.2912133736,4.9993288517
0.0400113562,-0.0438701134,1.2915436771,5.0315468311
0.0400070603,-0.0438522880,1.2916405610,5.0634279251
0.0400132863,-0.0438646639,1.2921863739,5.0952408314
0.0399669962,-0.0438272560,1.2912517102,5.1273429394
0.0399700828,-0.0438499552,1.2919685662,5.1594629288
0.0399717779,-0.0438608491,1.2918416847,5.1937019825
0.0399833788,-0.0438609527,1.2915971904,5.2289500237
0.0399700371,-0.0438846399,1.2917774190,5.2625629902
0.0399931685,-0.0438743655,1.2917864412,5.2977268696
0.0399963705,-0.0438245614,1.2914136445,5.3317968845
0.0400137906,-0.0438838719,1.2915541730,5.3668179512
0.0400320464,-0.0438601820,1.2914241193,5.4027409554
0.0400182166,-0.0438583832,1.2915641210,5.4406089783
0.0400028538,-0.0438543756,1.2917667400,5.4738349915
0.0399748175,-0.0438217350,1.2910479903,5.5093829632
0.0399822877,-0.0438890980,1.2916150231,5.5433478355
0.0399755243,-0.0438600724,1.2913958619,5.5769588947
0.0399479269,-0.0438049487,1.2909680696,5.6108188629
0.0399671324,-0.0438950482,1.2916734916,5.6441760063
0.0399848856,-0.0438678188,1.2919855548,5.6794588566
0.0399870607,-0.0438443025,1.2912473709,5.7143909931
0.0400073656,-0.0438661379,1.2915662950,5.7491760254
0.0400197146,-0.0438463887,1.2915480142,5.7824468613
0.0400238260,-0.0438805297,1.2916952853,5.8159248829
0.0400142366,-0.0438336756,1.2909869084,5.8486900330
0.0399996877,-0.0438049354,1.2909434052,5.8857610226
0.0400025140,-0.0439103066,1.2918426253,5.9199290276
0.0399953834,-0.0438936718,1.2918727248,5.9532949924
0.0399946351,-0.0438729819,1.2921242875,5.9887850285
0.0399831023,-0.0438699312,1.2922015676,6.0222878456
0.0399721336,-0.0438765916,1.2914691248,6.0565299988
0.0399595632,-0.0438931320,1.2914290871,6.0981240273
0.0399801109,-0.0438242771,1.2911274920,6.1380109787
0.0399949904,-0.0438604473,1.2922855771,6.1788148880
0.0399961373,-0.0439052596,1.2916690892,6.2174098492
0.0400231321,-0.0438514345,1.2916920045,6.2586410046
0.0400128524,-0.0438493785,1.2915426095,6.2966330051
0.0399873822,-0.0438620950,1.2911353040,6.3350238800
0.0399917369,-0.0438682315,1.2916341213,6.3720769882
0.0399912626,-0.0438419277,1.2915569883,6.4057569504
0.0399735674,-0.0438904516,1.2917706767,6.4395749569
0.0399785732,-0.0438897952,1.2913878957,6.4757208824
0.0399845662,-0.0438661085,1.2917130654,6.5101039410
0.0399710733,-0.0438107533,1.2916740426,6.5524468422
0.0399974941,-0.0438944093,1.2918703859,6.5915458202
0.0400024076,-0.0439109653,1.2918090332,6.6268608570
0.0400003108,-0.0438425597,1.2915511585,6.6641318798
0.0400233466,-0.0438372135,1.2914711092,6.7020208836
0.0400060357,-0.0438668375,1.2913034532,6.7391779423
0.0399959011,-0.0438639257,1.2911206428,6.7768130302
0.0399892906,-0.0439642679,1.2918397901,6.8117718697
0.0397701741,-0.0445071085,1.2915043631,6.8488528728
0.0398593223,-0.0448225251,1.2918076179,6.8853249550
0.0397295482,-0.0446134909,1.2909414751,6.9204080105
0.0399009180,-0.0435051969,1.2916715118,6.9582529068
0.0401831962,-0.0431237190,1.2934222183,6.9936819077
0.0404128063,-0.0430522723,1.2928260477,7.0273709297
0.0406032762,-0.0432495970,1.2936578523,7.0604889393
0.0406395825,-0.0434095461,1.2929131867,7.0954248905
0.0405224388,-0.0434085022,1.2929210178,7.1294360161
0.0402753223,-0.0432330428,1.2931648443,7.1633708477
0.0400417990,-0.0429752382,1.2926220447,7.1979939938
0.0399173833,-0.0429662358,1.2927030881,7.2334358692
0.0400397976,-0.0430313781,1.2933906953,7.2732908726
0.0402149178,-0.0432106476,1.2932990524,7.3107860088
0.0405211434,-0.0432851015,1.2934122292,7.3464260101
0.0407931571,-0.0430586359,1.2936061723,7.3837118149
0.0408325765,-0.0428997439,1.2930522349,7.4223790169
0.0408186312,-0.0428431127,1.2933077101,7.4590489864
0.0406048825,-0.0429467878,1.2936536385,7.4959640503
0.0404678716,-0.0431378829,1.2939665274,7.5310590267
0.0402443434,-0.0432490472,1.2936320823,7.5639138222
0.0401736479,-0.0432689715,1.2935336328,7.5971078873
0.0402352016,-0.0431655548,1.2931320832,7.6299018860
0.0403045245,-0.0431517694,1.2931998109,7.6623859406
0.0405264844,-0.0431407756,1.2934600285,7.6958630085
0.0405863979,-0.0431930615,1.2934904084,7.7292699814
0.0406699259,-0.0432112405,1.2927519651,7.7629258633
0.0406059930,-0.0433004233,1.2932984494,7.7969329357
0.0404859770,-0.0432774804,1.2932166643,7.8300139904
0.0404263560,-0.0432529693,1.2938697410,7.8631849289
0.0403600460,-0.0431582227,1.2936444616,7.8971819878
0.0404116188,-0.0430992871,1.2937322593,7.9311189651
0.0404758338,-0.0430324989,1.2936180525,7.9642059803
0.0405754556,-0.0429869858,1.2939600691,7.9981589317
0.0406420773,-0.0429779773,1.2935379548,8.0326938629
0.0406245522,-0.0430381804,1.2938858786,8.0664689541
0.0405374110,-0.0431113707,1.2936829297,8.1001439095
0.0404299662,-0.0432080062,1.2941704205,8.1365349293
0.0402911253,-0.0432850628,1.2935600875,8.1702759266
0.0402690453,-0.0433563981,1.2935602840,8.2041218281
0.0402976507,-0.0433911398,1.2937604569,8.2374329567
0.0404216759,-0.0433107900,1.2933960658,8.2709088326
0.0405492563,-0.0431995260,1.2936596650,8.3043968678
0.0406327943,-0.0430359171,1.2927226690,8.3370649815
0.0406932459,-0.0429612745,1.2936150159,8.3706579208
0.0406608925,-0.0429046322,1.2936665298,8.4059128761
0.0405653406,-0.0429586730,1.2934296252,8.4393768311
0.0404302298,-0.0430484956,1.2931360715,8.4747729301
0.0403583213,-0.0431714903,1.2936240303,8.5091428757
0.0403226542,-0.0432190816,1.2939128047,8.5437150002
0.0403773925,-0.0432793172,1.2944274029,8.5782139301
0.0404279664,-0.0432217309,1.2937174908,8.6122319698
0.0405109293,-0.0431804008,1.2936322051,8.6474649906
0.0405866670,-0.0431558958,1.2939195834,8.6813030243
0.0405684812,-0.0431392601,1.2932866068,8.7159879208
0.0405206364,-0.0431768111,1.2929291626,8.7506430149
0.0404836286,-0.0431869923,1.2934831427,8.7860438824
0.0404443571,-0.0431645615,1.2940030344,8.8218228817
0.0404172523,-0.0431087649,1.2935617210,8.8563678265
0.0404478673,-0.0430842924,1.2937817424,8.8919289112
0.0404997698,-0.0430033410,1.2935769185,8.9266769886
0.0405129409,-0.0429066513,1.2916934647,8.9603149891
0.0405975517,-0.0430423958,1.2936764690,8.9943668842
0.0405582362,-0.0430908009,1.2930203573,9.0280928612
0.0405211279,-0.0431520548,1.2938073912,9.0625908375
0.0404343014,-0.0432081923,1.2938621804,9.0973339081
0.0403493324,-0.0432718301,1.2928179445,9.1329350471
0.0403547346,-0.0432992422,1.2939796108,9.1681020260
0.0403922162,-0.0432486517,1.2937713847,9.2032330036
0.0404629952,-0.0431691843,1.2936047128,9.2383708954
0.0405573071,-0.0431195570,1.2938303130,9.2728209496
0.0406107685,-0.0430376395,1.2935721275,9.3072369099
0.0406156995,-0.0429306148,1.2926794767,9.3414888382
0.0406088810,-0.0429728584,1.2938078131,9.3762140274
0.0405071103,-0.0430069530,1.2933200937,9.4138958454
0.0404352457,-0.0430973078,1.2937526026,9.4498388767
0.0404105176,-0.0431460935,1.2940398101,9.4870288372
0.0403905427,-0.0432030313,1.2939298648,9.5232579708
0.0404132430,-0.0432425216,1.2931389154,9.5588579178
0.0404641132,-0.0432013536,1.2934694104,9.5934789181
0.0405140225,-0.0431405108,1.2935410649,9.6276779175
0.0405296241,-0.0431192918,1.2931587132,9.6612398624
0.0405487169,-0.0431369660,1.2937536902,9.6955649853
0.0405179632,-0.0431074577,1.2937566364,9.7295539379
0.0404871560,-0.0431129288,1.2939514358,9.7632889748
0.0404689977,-0.0431038458,1.2937401462,9.7970318794
0.0404606216,-0.0430685104,1.2936439521,9.8308010101
0.0405343040,-0.0430206729,1.2937182655,9.8657388687
0.0405844606,-0.0428283705,1.2933562784,9.9010310173
0.0407065950,-0.0423628324,1.2931076068,9.9378719330
0.0407794217,-0.0423375260,1.2933835050,9.9730348587
0.0407719161,-0.0425646443,1.2941426052,10.0090458393
0.0406362007,-0.0429996382,1.2927125239,10.0442848206
0.0405386671,-0.0435154899,1.2930736885,10.0801110268
0.0402476949,-0.0438538677,1.2924160337,10.1154439449
0.0401163214,-0.0438264646,1.2923586085,10.1490328312
0.0400322098,-0.0436764323,1.2925367604,10.1820988655
0.0401232070,-0.0434803949,1.2922142840,10.2149078846
0.0403150553,-0.0434767465,1.2924669118,10.2475628853
0.0405113765,-0.0436075432,1.2922721486,10.2807669640
0.0406845107,-0.0438071567,1.2919355593,10.3136539459
0.0406958065,-0.0438520381,1.2914774261,10.3468909264
0.0405892958,-0.0437645301,1.2926843448,10.3808779716
0.0402411117,-0.0439785521,1.2926807990,10.4150810242
0.0399786078,-0.0441334307,1.2919451318,10.4482409954
0.0397649826,-0.0441014229,1.2909098405,10.4825258255
0.0398701745,-0.0440381625,1.2919926822,10.5160028934
0.0400367651,-0.0438938463,1.2921319345,10.5490338802
0.0403471963,-0.0437242979,1.2921432656,10.5822119713
0.0405458679,-0.0436475365,1.2919301006,10.6151189804
0.0407263364,-0.0436716912,1.2919076558,10.6484048367
0.0407273896,-0.0437128714,1.2921462828,10.6811490059
0.0406479242,-0.0436536992,1.2924942351,10.7206728458
0.0403826651,-0.0435633848,1.2919665560,10.7551560402
0.0402285125,-0.0435033930,1.2926924699,10.7905230522
0.0401704843,-0.0435666483,1.2925191905,10.8253178596
0.0402516899,-0.0437247725,1.2924086748,10.8597688675
0.0403205288,-0.0438579304,1.2918981594,10.8931729794
0.0403741736,-0.0439449266,1.2918421219,10.9264290333
0.0403808533,-0.0438958393,1.2917863768,10.9592819214
0.0403431673,-0.0437894201,1.2915888576,10.9949350357
0.0402488764,-0.0437733821,1.2920097636,11.0293579102
0.0402242337,-0.0437569090,1.2926525212,11.0657188892
0.0402638798,-0.0438169928,1.2918551326,11.1050670147
0.0403532377,-0.0438216832,1.2918613664,11.1381938457
0.0404801967,-0.0437655875,1.2925102227,11.1708869934
0.0405286179,-0.0435725958,1.2919007570,11.2034878731
0.0405668840,-0.0434458688,1.2921486785,11.2404170036
