1.0000000000,29.5954611301
1.0000000000,29.6280488968
1.0000000000,29.6641418934
1.0000000000,29.6975870132
1.0000000000,29.7326269150
1.0000000000,29.7660861015
1.0000000000,29.8004899025
1.0000000000,29.8357479572
1.0000000000,29.8707530499
1.0000000000,29.9050769806
1.0000000000,29.9394531250
1.0000000000,29.9735920429
1.0000000000,30.0103089809
1.0000000000,30.0431931019
0.0000000000,30.0784420967
0.0000000000,30.1120350361
0.0000000000,30.1464600563
0.0000000000,30.1810350418
0.0000000000,30.2155659199
0.0000000000,30.2520830631
1.0000000000,30.2846789360
1.0000000000,30.3169660568
1.0000000000,30.3542070389
1.0000000000,30.3880529404
1.0000000000,30.4223639965
1.0000000000,30.4568440914
1.0000000000,30.4911410809
1.0000000000,30.5259549618
1.0000000000,30.5623641014
1.0000000000,30.5954520702
1.0000000000,30.6300990582
1.0000000000,30.6646161079
1.0000000000,30.6984150410
1.0000000000,30.7358770370
1.0000000000,30.7694730759
1.0000000000,30.8025939465
1.0000000000,30.8376140594
1.0000000000,30.8706719875
1.0000000000,30.9061250687
1.0000000000,30.9399631023
1.0000000000,30.9739201069
1.0000000000,31.0067169666
1.0000000000,31.0441179276
1.0000000000,31.0781528950
1.0000000000,31.1130928993
1.0000000000,31.1466851234
1.0000000000,31.1808540821
1.0000000000,31.2174139023
1.0000000000,31.2510519028
1.0000000000,31.2850730419
1.0000000000,31.3191571236
1.0000000000,31.3536820412
1.0000000000,31.3881320953
1.0000000000,31.4220829010
1.0000000000,31.4569079876
1.0000000000,31.4936470985
1.0000000000,31.5270109177
1.0000000000,31.5611259937
1.0000000000,31.5949440002
1.0000000000,31.6292600632
1.0000000000,31.6640601158
1.0000000000,31.6968190670
1.0000000000,31.7339770794
1.0000000000,31.7694029808
1.0000000000,31.8025031090
1.0000000000,31.8371660709
1.0000000000,31.8779311180
1.0000000000,31.9070670605
1.0000000000,31.9412369728
1.0000000000,31.9753570557
1.0000000000,32.0100650787
0.0000000000,32.0440781116
0.0000000000,32.0787560940
0.0000000000,32.1135599613
0.0000000000,32.1476540565
0.0000000000,32.1837699413
0.0000000000,32.2184040546
0.0000000000,32.2512381077
0.0000000000,32.2860550880
0.0000000000,32.3206419945
0.0000000000,32.3545279503
1.0000000000,32.3876941204
1.0000000000,32.4244561195
1.0000000000,32.4585800171
1.0000000000,32.4933578968
1.0000000000,32.5276150703
1.0000000000,32.5614869595
1.0000000000,32.5960590839
1.0000000000,32.6316149235
1.0000000000,32.6660981178
1.0000000000,32.7015719414
1.0000000000,32.7367959023
1.0000000000,32.7701919079
1.0000000000,32.8033449650
1.0000000000,32.8376529217
1.0000000000,32.8740620613
1.0000000000,32.9078679085
1.0000000000,32.9427609444
1.0000000000,32.9763689041
1.0000000000,33.0104959011
1.0000000000,33.0451080799
1.0000000000,33.0775589943
1.0000000000,33.1153399944
0.0000000000,33.1497709751
0.0000000000,33.1842579842
0.0000000000,33.2181050777
0.0000000000,33.2524759769
0.0000000000,33.2868890762
0.0000000000,33.3226931095
0.0000000000,33.3572959900
0.0000000000,33.3925869465
0.0000000000,33.4254329205
0.0000000000,33.4594340324
0.0000000000,33.4949450493
0.0000000000,33.5295870304
0.0000000000,33.5636301041
0.0000000000,33.5983068943
0.0000000000,33.6330621243
0.0000000000,33.6667499542
0.0000000000,33.7012970448
0.0000000000,33.7357261181
0.0000000000,33.7688820362
0.0000000000,33.8060390949
0.0000000000,33.8415749073
0.0000000000,33.8757500648
0.0000000000,33.9090220928
0.0000000000,33.9431989193
1.0000000000,33.9781239033
1.0000000000,34.0129101276
1.0000000000,34.0471129417
1.0000000000,34.0820651054
1.0000000000,34.1166760921
1.0000000000,34.1510069370
1.0000000000,34.1848359108
1.0000000000,34.2208600044
1.0000000000,34.2539100647
1.0000000000,34.2886109352
1.0000000000,34.3230171204
1.0000000000,34.3575100899
1.0000000000,34.3918330669
1.0000000000,34.4268720150
1.0000000000,34.4596390724
1.0000000000,34.4962220192
1.0000000000,34.5301210880
1.0000000000,34.5640990734
1.0000000000,34.5984749794
1.0000000000,34.6329040527
1.0000000000,34.6681001186
1.0000000000,34.7026910782
0.0000000000,34.7398700714
0.0000000000,34.7736129761
0.0000000000,34.8066530228
0.0000000000,34.8402819633
0.0000000000,34.8749411106
0.0000000000,34.9100561142
0.0000000000,34.9477629662
0.0000000000,34.9918599129
0.0000000000,35.0356040001
0.0000000000,35.0652840137
0.0000000000,35.0957260132
0.0000000000,35.1258521080
0.0000000000,35.1564009190
0.0000000000,35.1887669563
0.0000000000,35.2236440182
0.0000000000,35.2681200504
0.0000000000,35.3041160107
0.0000000000,35.3349769115
0.0000000000,35.3646569252
0.0000000000,35.4055099487
0.0000000000,35.4440469742
0.0000000000,35.4741821289
0.0000000000,35.5040230751
0.0000000000,35.5341429710
0.0000000000,35.5652110577
0.0000000000,35.5991420746
0.0000000000,35.6352829933
0.0000000000,35.6696219444
0.0000000000,35.7038850784
0.0000000000,35.7386209965
1.0000000000,35.7728779316
1.0000000000,35.8076410294
1.0000000000,35.8400249481
1.0000000000,35.8767759800
1.0000000000,35.9118580818
1.0000000000,35.9456059933
1.0000000000,35.9798350334
1.0000000000,36.0151939392
1.0000000000,36.0488879681
1.0000000000,36.0843610764
1.0000000000,36.1183481216
1.0000000000,36.1525979042
1.0000000000,36.1868319511
1.0000000000,36.2216300964
0.0000000000,36.2556190491
0.0000000000,36.2903070450
0.0000000000,36.3257310390
0.0000000000,36.3600480556
0.0000000000,36.3940141201
0.0000000000,36.4286940098
0.0000000000,36.4627010822
0.0000000000,36.4977409840
0.0000000000,36.5308589935
0.0000000000,36.5672481060
0.0000000000,36.6021420956
0.0000000000,36.6357400417
0.0000000000,36.6772179604
0.0000000000,36.7076070309
0.0000000000,36.7403609753
0.0000000000,36.7746400833
0.0000000000,36.8089721203
0.0000000000,36.8434450626
0.0000000000,36.8783130646
0.0000000000,36.9125430584
0.0000000000,36.9466779232
0.0000000000,36.9811260700
0.0000000000,37.0157120228
0.0000000000,37.0502240658
0.0000000000,37.0844891071
0.0000000000,37.1197690964
0.0000000000,37.1539070606
0.0000000000,37.1881270409
0.0000000000,37.2205219269
0.0000000000,37.2591989040
0.0000000000,37.2924079895
0.0000000000,37.3270559311
0.0000000000,37.3612110615
0.0000000000,37.3954379559
0.0000000000,37.4337139130
0.0000000000,37.4729719162
1.0000000000,37.5032699108
1.0000000000,37.5341539383
1.0000000000,37.5676660538
1.0000000000,37.6021759510
1.0000000000,37.6384379864
1.0000000000,37.6709220409
1.0000000000,37.7059719563
1.0000000000,37.7408149242
1.0000000000,37.7755439281
1.0000000000,37.8094539642
1.0000000000,37.8436388969
1.0000000000,37.8779969215
1.0000000000,37.9127180576
1.0000000000,37.9509179592
1.0000000000,37.9848790169
1.0000000000,38.0168790817
1.0000000000,38.0506598949
1.0000000000,38.0860929489
1.0000000000,38.1196019650
1.0000000000,38.1550340652
0.0000000000,38.1897189617
0.0000000000,38.2240259647
0.0000000000,38.2606370449
0.0000000000,38.2935810089
0.0000000000,38.3266539574
0.0000000000,38.3614070415
0.0000000000,38.3968689442
0.0000000000,38.4364130497
0.0000000000,38.4767858982
0.0000000000,38.5066480637
0.0000000000,38.5371830463
0.0000000000,38.5683259964
0.0000000000,38.6017470360
0.0000000000,38.6386101246
0.0000000000,38.6737380028
0.0000000000,38.7077999115
0.0000000000,38.7421109676
0.0000000000,38.7766859531
0.0000000000,38.8104829788
0.0000000000,38.8461740017
0.0000000000,38.8825490475
0.0000000000,38.9156000614
0.0000000000,38.9494900703
0.0000000000,38.9833331108
0.0000000000,39.0180969238
0.0000000000,39.0522630215
1.0000000000,39.0874640942
1.0000000000,39.1236491203
1.0000000000,39.1576030254
1.0000000000,39.1918470860
1.0000000000,39.2263989449
1.0000000000,39.2613160610
1.0000000000,39.2927429676
1.0000000000,39.3327820301
1.0000000000,39.3726251125
1.0000000000,39.4035999775
1.0000000000,39.4342648983
1.0000000000,39.4677190781
1.0000000000,39.5013120174
1.0000000000,39.5372729301
1.0000000000,39.5704710484
1.0000000000,39.6052520275
1.0000000000,39.6394600868
1.0000000000,39.6740770340
1.0000000000,39.7083349228
1.0000000000,39.7424609661
1.0000000000,39.7775750160
1.0000000000,39.8118140697
0.0000000000,39.8462150097
0.0000000000,39.8807129860
0.0000000000,39.9145200253
0.0000000000,39.9502410889
0.0000000000,39.9828059673
0.0000000000,40.0193660259
0.0000000000,40.0535011292
0.0000000000,40.0878860950
0.0000000000,40.1223931313
0.0000000000,40.1570539474
0.0000000000,40.1911458969
0.0000000000,40.2274820805
0.0000000000,40.2614450455
0.0000000000,40.2956550121
0.0000000000,40.3303220272
0.0000000000,40.3647420406
0.0000000000,40.4003210068
0.0000000000,40.4340240955
0.0000000000,40.4699039459
0.0000000000,40.5059790611
0.0000000000,40.5394320488
0.0000000000,40.5724790096
0.0000000000,40.6077749729
0.0000000000,40.6423070431
0.0000000000,40.6742761135
0.0000000000,40.7107601166
0.0000000000,40.7469699383
0.0000000000,40.7902550697
0.0000000000,40.8226220608
0.0000000000,40.8537440300
0.0000000000,40.8853809834
0.0000000000,40.9185049534
0.0000000000,40.9532089233
1.0000000000,40.9864640236
1.0000000000,41.0217819214
1.0000000000,41.0560870171
1.0000000000,41.0890710354
1.0000000000,41.1240959167
1.0000000000,41.1588079929
1.0000000000,41.1936860085
1.0000000000,41.2273991108
1.0000000000,41.2616419792
1.0000000000,41.2951350212
1.0000000000,41.3300800323
1.0000000000,41.3629300594
1.0000000000,41.3997139931
1.0000000000,41.4336760044
1.0000000000,41.4682989120
1.0000000000,41.5026581287
1.0000000000,41.5367579460
1.0000000000,41.5718550682
1.0000000000,41.6070840359
1.0000000000,41.6410849094
1.0000000000,41.6761519909
1.0000000000,41.7098600864
1.0000000000,41.7445061207
1.0000000000,41.7785179615
1.0000000000,41.8134040833
1.0000000000,41.8487720490
1.0000000000,41.8830718994
1.0000000000,41.9175870419
0.0000000000,41.9515450001
0.0000000000,41.9896669388
0.0000000000,42.0212259293
0.0000000000,42.0532350540
0.0000000000,42.0899441242
0.0000000000,42.1241121292
0.0000000000,42.1586139202
0.0000000000,42.1932029724
0.0000000000,42.2278430462
0.0000000000,42.2615780830
0.0000000000,42.2974510193
0.0000000000,42.3316080570
0.0000000000,42.3664300442
0.0000000000,42.4008679390
0.0000000000,42.4347939491
0.0000000000,42.4694290161
0.0000000000,42.5034580231
0.0000000000,42.5398180485
0.0000000000,42.5743539333
0.0000000000,42.6081490517
0.0000000000,42.6429910660
0.0000000000,42.6764171124
0.0000000000,42.7112619877
0.0000000000,42.7440390587
0.0000000000,42.7810211182
0.0000000000,42.8150129318
1.0000000000,42.8528559208
1.0000000000,42.8930599689
1.0000000000,42.9248158932
1.0000000000,42.9543700218
1.0000000000,42.9879319668
1.0000000000,43.0229289532
1.0000000000,43.0568671227
1.0000000000,43.0909280777
1.0000000000,43.1288111210
1.0000000000,43.1593909264
1.0000000000,43.1935870647
1.0000000000,43.2292768955
1.0000000000,43.2636380196
1.0000000000,43.2985620499
1.0000000000,43.3325381279
1.0000000000,43.3670620918
1.0000000000,43.4015789032
1.0000000000,43.4358310699
1.0000000000,43.4712760448
1.0000000000,43.5070979595
1.0000000000,43.5418441296
1.0000000000,43.5747458935
1.0000000000,43.6082589626
1.0000000000,43.6423230171
1.0000000000,43.6778860092
1.0000000000,43.7120850086
1.0000000000,43.7472090721
1.0000000000,43.7814919949
1.0000000000,43.8169269562
1.0000000000,43.8493309021
1.0000000000,43.8837339878
1.0000000000,43.9199230671
1.0000000000,43.9535839558
1.0000000000,43.9886689186
1.0000000000,44.0230410099
0.0000000000,44.0567131042
0.0000000000,44.0915570259
0.0000000000,44.1240990162
0.0000000000,44.1617450714
0.0000000000,44.1960608959
0.0000000000,44.2319071293
0.0000000000,44.2660050392
0.0000000000,44.2986700535
0.0000000000,44.3347380161
0.0000000000,44.3701999187
0.0000000000,44.4041399956
0.0000000000,44.4381899834
0.0000000000,44.4726619720
0.0000000000,44.5074820518
0.0000000000,44.5410239697
0.0000000000,44.5744318962
0.0000000000,44.6099328995
0.0000000000,44.6486840248
0.0000000000,44.6942720413
0.0000000000,44.7338140011
0.0000000000,44.7737269402
0.0000000000,44.8129611015
0.0000000000,44.8438749313
1.0000000000,44.8744521141
1.0000000000,44.9049530029
1.0000000000,44.9354679585
1.0000000000,44.9661870003
1.0000000000,44.9967370033
1.0000000000,45.0286118984
1.0000000000,45.0601999760
1.0000000000,45.0935490131
1.0000000000,45.1280429363
1.0000000000,45.1619050503
1.0000000000,45.1964480877
1.0000000000,45.2307519913
1.0000000000,45.2652390003
1.0000000000,45.3005790710
1.0000000000,45.3375449181
1.0000000000,45.3721320629
1.0000000000,45.4051280022
1.0000000000,45.4396331310
1.0000000000,45.4739251137
1.0000000000,45.5064229965
1.0000000000,45.5426239967
1.0000000000,45.5769441128
1.0000000000,45.6111130714
1.0000000000,45.6451089382
1.0000000000,45.6792120934
1.0000000000,45.7135529518
1.0000000000,45.7493231297
1.0000000000,45.7836229801
1.0000000000,45.8179728985
1.0000000000,45.8514280319
1.0000000000,45.8863139153
0.0000000000,45.9210669994
0.0000000000,45.9551861286
0.0000000000,45.9902129173
0.0000000000,46.0258519650
0.0000000000,46.0594580173
0.0000000000,46.0969319344
0.0000000000,46.1304008961
0.0000000000,46.1634240150
0.0000000000,46.1946721077
0.0000000000,46.2328069210
0.0000000000,46.2661569118
0.0000000000,46.3021240234
0.0000000000,46.3363769054
0.0000000000,46.3694939613
0.0000000000,46.4039540291
0.0000000000,46.4400990009
0.0000000000,46.4771649837
0.0000000000,46.5110509396
0.0000000000,46.5434820652
0.0000000000,46.5769660473
0.0000000000,46.6116499901
0.0000000000,46.6462681293
0.0000000000,46.6817510128
0.0000000000,46.7158241272
0.0000000000,46.7495679855
1.0000000000,46.7853419781
1.0000000000,46.8183069229
1.0000000000,46.8528020382
1.0000000000,46.8854010105
1.0000000000,46.9228010178
1.0000000000,46.9567840099
1.0000000000,46.9913270473
1.0000000000,47.0258340836
1.0000000000,47.0601000786
1.0000000000,47.0944099426
1.0000000000,47.1300311089
1.0000000000,47.1641631126
1.0000000000,47.1987359524
1.0000000000,47.2329890728
1.0000000000,47.2678170204
1.0000000000,47.3014459610
1.0000000000,47.3357150555
1.0000000000,47.3709139824
1.0000000000,47.4054861069
1.0000000000,47.4401519299
1.0000000000,47.4742391109
1.0000000000,47.5084171295
1.0000000000,47.5430409908
1.0000000000,47.5753810406
1.0000000000,47.6126999855
1.0000000000,47.6478879452
1.0000000000,47.6810579300
1.0000000000,47.7152659893
1.0000000000,47.7506151199
1.0000000000,47.7849500179
1.0000000000,47.8203620911
0.0000000000,47.8545010090
0.0000000000,47.8896110058
0.0000000000,47.9227800369
0.0000000000,47.9590461254
0.0000000000,47.9921300411
0.0000000000,48.0263280869
0.0000000000,48.0624630451
0.0000000000,48.0959210396
0.0000000000,48.1315259933
0.0000000000,48.1650400162
0.0000000000,48.1998538971
0.0000000000,48.2363801003
0.0000000000,48.2664179802
0.0000000000,48.3040261269
0.0000000000,48.3377599716
0.0000000000,48.3729319572
0.0000000000,48.4069039822
0.0000000000,48.4410331249
0.0000000000,48.4751291275
0.0000000000,48.5106329918
0.0000000000,48.5446181297
0.0000000000,48.5801670551
0.0000000000,48.6158521175
0.0000000000,48.6492700577
1.0000000000,48.6835191250
1.0000000000,48.7167060375
1.0000000000,48.7528820038
1.0000000000,48.7865431309
1.0000000000,48.8215930462
1.0000000000,48.8552320004
1.0000000000,48.8898060322
1.0000000000,48.9249501228
1.0000000000,48.9569640160
1.0000000000,48.9936480522
1.0000000000,49.0278379917
1.0000000000,49.0624561310
1.0000000000,49.0980820656
1.0000000000,49.1323490143
1.0000000000,49.1664619446
1.0000000000,49.2021269798
1.0000000000,49.2363409996
1.0000000000,49.2709679604
1.0000000000,49.3050270081
1.0000000000,49.3396320343
1.0000000000,49.3734769821
1.0000000000,49.4074659348
1.0000000000,49.4427809715
1.0000000000,49.4766290188
1.0000000000,49.5113029480
1.0000000000,49.5454690456
1.0000000000,49.5797040462
1.0000000000,49.6143889427
1.0000000000,49.6481890678
1.0000000000,49.6839120388
1.0000000000,49.7180380821
0.0000000000,49.7521100044
0.0000000000,49.7863941193
0.0000000000,49.8212389946
0.0000000000,49.8556869030
0.0000000000,49.8909831047
0.0000000000,49.9255690575
0.0000000000,49.9600980282
0.0000000000,49.9946761131
0.0000000000,50.0298519135
0.0000000000,50.0639159679
0.0000000000,50.0984320641
0.0000000000,50.1341950893
0.0000000000,50.1674659252
0.0000000000,50.2021179199
0.0000000000,50.2359390259
0.0000000000,50.2706179619
0.0000000000,50.3050940037
0.0000000000,50.3380100727
0.0000000000,50.3759560585
0.0000000000,50.4095520973
0.0000000000,50.4433429241
0.0000000000,50.4780280590
1.0000000000,50.5118710995
1.0000000000,50.5461030006
1.0000000000,50.5822000504
1.0000000000,50.6161999702
1.0000000000,50.6508040428
1.0000000000,50.6845331192
1.0000000000,50.7186079025
1.0000000000,50.7530579567
1.0000000000,50.7881948948
1.0000000000,50.8233749866
1.0000000000,50.8573210239
1.0000000000,50.8921909332
1.0000000000,50.9269809723
1.0000000000,50.9611001015
1.0000000000,50.9952769279
1.0000000000,51.0280900002
1.0000000000,51.0654470921
1.0000000000,51.0995779037
1.0000000000,51.1334950924
1.0000000000,51.1690480709
1.0000000000,51.2034599781
1.0000000000,51.2361841202
1.0000000000,51.2715470791
1.0000000000,51.3087069988
1.0000000000,51.3432590961
1.0000000000,51.3755769730
1.0000000000,51.4091100693
1.0000000000,51.4446740150
0.0000000000,51.4774999619
0.0000000000,51.5135750771
0.0000000000,51.5475571156
0.0000000000,51.5816609859
0.0000000000,51.6161060333
0.0000000000,51.6506679058
0.0000000000,51.6853210926
0.0000000000,51.7180020809
0.0000000000,51.7554719448
0.0000000000,51.7894780636
0.0000000000,51.8236629963
0.0000000000,51.8579299450
0.0000000000,51.8920409679
0.0000000000,51.9266970158
0.0000000000,51.9623920918
0.0000000000,51.9968619347
0.0000000000,52.0312778950
0.0000000000,52.0656769276
0.0000000000,52.1006050110
0.0000000000,52.1344900131
0.0000000000,52.1693520546
0.0000000000,52.2039940357
0.0000000000,52.2403490543
0.0000000000,52.2740049362
1.0000000000,52.3077831268
1.0000000000,52.3419930935
1.0000000000,52.3769109249
1.0000000000,52.4099071026
1.0000000000,52.4456310272
1.0000000000,52.4799609184
1.0000000000,52.5140740871
1.0000000000,52.5507910252
1.0000000000,52.5846579075
1.0000000000,52.6194229126
1.0000000000,52.6541380882
1.0000000000,52.6870479584
1.0000000000,52.7220239639
1.0000000000,52.7553911209
1.0000000000,52.7897729874
1.0000000000,52.8251180649
1.0000000000,52.8586459160
1.0000000000,52.8953039646
1.0000000000,52.9285290241
1.0000000000,52.9638450146
1.0000000000,52.9971740246
1.0000000000,53.0332949162
1.0000000000,53.0663530827
1.0000000000,53.0987479687
1.0000000000,53.1359539032
1.0000000000,53.1705820560
1.0000000000,53.2047259808
1.0000000000,53.2387650013
1.0000000000,53.2745759487
1.0000000000,53.3073949814
1.0000000000,53.3431689739
1.0000000000,53.3769381046
1.0000000000,53.4115259647
0.0000000000,53.4466660023
0.0000000000,53.4805021286
0.0000000000,53.5145320892
0.0000000000,53.5490560532
0.0000000000,53.5845301151
0.0000000000,53.6187400818
0.0000000000,53.6547379494
0.0000000000,53.6873369217
0.0000000000,53.7219290733
0.0000000000,53.7573010921
0.0000000000,53.7897689342
0.0000000000,53.8273980618
0.0000000000,53.8611719608
0.0000000000,53.8954329491
0.0000000000,53.9296140671
0.0000000000,53.9638481140
0.0000000000,53.9984700680
0.0000000000,54.0461430550
0.0000000000,54.0765631199
0.0000000000,54.1071169376
0.0000000000,54.1376760006
0.0000000000,54.1716051102
0.0000000000,54.2055549622
0.0000000000,54.2393651009
1.0000000000,54.2760219574
1.0000000000,54.3105909824
1.0000000000,54.3434619904
1.0000000000,54.3789451122
1.0000000000,54.4138679504
1.0000000000,54.4467039108
1.0000000000,54.4796249866
1.0000000000,54.5168581009
1.0000000000,54.5514109135
1.0000000000,54.5853879452
1.0000000000,54.6203839779
1.0000000000,54.6559541225
1.0000000000,54.6898570061
1.0000000000,54.7241940498
1.0000000000,54.7589080334
1.0000000000,54.7944400311
1.0000000000,54.8272359371
1.0000000000,54.8610589504
1.0000000000,54.8951010704
1.0000000000,54.9296970367
1.0000000000,54.9657280445
1.0000000000,54.9994521141
1.0000000000,55.0338139534
1.0000000000,55.0679759979
1.0000000000,55.1019470692
0.0000000000,55.1365680695
0.0000000000,55.1692380905
0.0000000000,55.2071950436
0.0000000000,55.2408719063
0.0000000000,55.2748699188
0.0000000000,55.3093979359
0.0000000000,55.3439540863
0.0000000000,55.3784360886
0.0000000000,55.4142351151
0.0000000000,55.4489409924
0.0000000000,55.4828670025
0.0000000000,55.5175209045
0.0000000000,55.5527129173
0.0000000000,55.5867490768
0.0000000000,55.6562829018
0.0000000000,55.6906309128
0.0000000000,55.7252190113
0.0000000000,55.7589149475
0.0000000000,55.7932970524
0.0000000000,55.8279609680
0.0000000000,55.8601639271
0.0000000000,55.8972959518
0.0000000000,55.9314470291
0.0000000000,55.9656770229
1.0000000000,56.0007259846
1.0000000000,56.0349240303
1.0000000000,56.0713701248
1.0000000000,56.1041779518
1.0000000000,56.1393370628
1.0000000000,56.1736850739
1.0000000000,56.2085430622
1.0000000000,56.2424290180
1.0000000000,56.2762959003
1.0000000000,56.3111889362
1.0000000000,56.3459188938
1.0000000000,56.3805201054
1.0000000000,56.4147529602
1.0000000000,56.4493339062
1.0000000000,56.4835810661
1.0000000000,56.5178880692
1.0000000000,56.5525910854
1.0000000000,56.5874550343
1.0000000000,56.6216480732
1.0000000000,56.6558659077
1.0000000000,56.6931550503
1.0000000000,56.7275850773
1.0000000000,56.7602059841
1.0000000000,56.7945969105
1.0000000000,56.8290350437
1.0000000000,56.8641691208
1.0000000000,56.8984429836
1.0000000000,56.9322741032
1.0000000000,56.9661059380
1.0000000000,57.0005218983
1.0000000000,57.0367131233
0.0000000000,57.0708250999
0.0000000000,57.1054151058
0.0000000000,57.1389789581
0.0000000000,57.1737270355
0.0000000000,57.2080509663
0.0000000000,57.2421851158
0.0000000000,57.2775559425
0.0000000000,57.3119120598
0.0000000000,57.3464779854
0.0000000000,57.3812661171
0.0000000000,57.4155869484
0.0000000000,57.4499969482
0.0000000000,57.4853019714
0.0000000000,57.5194010735
0.0000000000,57.5542199612
0.0000000000,57.5891981125
0.0000000000,57.6230659485
0.0000000000,57.6576659679
0.0000000000,57.6917150021
0.0000000000,57.7270689011
0.0000000000,57.7617530823
0.0000000000,57.7954869270
0.0000000000,57.8303580284
0.0000000000,57.8639919758
0.0000000000,57.8986849785
1.0000000000,57.9313240051
1.0000000000,57.9685590267
1.0000000000,58.0048661232
1.0000000000,58.0384640694
1.0000000000,58.0715820789
1.0000000000,58.1057510376
1.0000000000,58.1405100822
1.0000000000,58.1773021221
1.0000000000,58.2117969990
1.0000000000,58.2459239960
1.0000000000,58.2787609100
1.0000000000,58.3133640289
