Command,Time
,1554685977.212901
,1554685977.260478
,1554685977.302755
,1554685977.346426
,1554685977.389553
,1554685977.43276
,1554685977.476973
,1554685977.524916
,1554685977.568992
,1554685977.613854
,1554685977.658625
,1554685977.701456
,1554685977.746885
,1554685977.789493
,1554685977.831418
,1554685977.876442
,1554685977.921553
,1554685977.964156
,1554685978.00724
,1554685978.050069
,1554685978.092109
,1554685978.134776
,1554685978.181849
,1554685978.226754
,1554685978.27222
,1554685978.316043
,1554685978.358475
,1554685978.40234
,1554685978.446419
,1554685978.490717
,1554685978.533119
,1554685978.580457
,1554685978.622626
,1554685978.668503
,1554685978.715835
,1554685978.757377
,1554685978.801557
,1554685978.848174
,1554685978.8909
,1554685978.933731
,1554685978.979084
,1554685979.021618
,1554685979.065482
,1554685979.108603
,1554685979.152209
,1554685979.19681
,1554685979.24152
,1554685979.285656
,1554685979.32853
,1554685979.37111
,1554685979.415054
,1554685979.458013
,1554685979.49973
,1554685979.543546
,1554685979.586012
,1554685979.627557
,1554685989.956189
,1554685990.000534
,1554685990.044536
,1554685990.089141
,1554685990.132636
,1554685990.177364
,1554685990.222945
,1554685990.272232
,1554685990.316679
,1554685990.363387
,1554685990.419718
,1554685990.466247
,1554685990.536774
,1554685990.580992
,1554685990.624468
,1554685990.671008
,1554685990.719539
,1554685990.763006
,1554685990.8079
,1554685990.853472
,1554685990.900258
,1554685990.945955
,1554685991.015283
,1554685991.063017
,1554685991.109647
,1554685991.156517
,1554685991.201825
,1554685991.246829
,1554685991.291271
,1554685991.338525
,1554685991.380433
,1554685991.430692
,1554685991.478526
,1554685991.524162
,1554685991.569719
,1554685991.612971
,1554685991.65662
,1554685991.700912
reset,1554685991.747288
reset,1554685991.790207
reset,1554685991.839175
reset,1554685991.884661
reset,1554685991.929375
reset,1554685991.973163
reset,1554685992.017696
reset,1554685992.062482
reset,1554685992.106912
reset,1554685992.149927
reset,1554685992.194706
reset,1554685992.238804
reset,1554685992.282069
reset,1554685992.324142
reset,1554685992.368462
reset,1554685992.414403
reset,1554685992.460269
reset,1554685992.506362
reset,1554685992.550287
reset,1554685992.595521
reset,1554685992.641065
reset,1554685992.685222
reset,1554685992.730269
reset,1554685992.778827
reset,1554685992.823685
reset,1554685992.868941
reset,1554685992.913703
reset,1554685992.959938
reset,1554685993.004668
reset,1554685993.049339
reset,1554685993.09206
reset,1554685993.135222
reset,1554685993.17813
reset,1554685993.221605
reset,1554685993.266825
reset,1554685993.311122
reset,1554685993.355193
reset,1554685993.401178
reset,1554685993.445393
reset,1554685993.49039
reset,1554685993.533451
reset,1554685993.576103
reset,1554685993.618576
reset,1554685993.662157
reset,1554685993.704488
reset,1554685993.74754
reset,1554685993.794962
reset,1554685993.838911
reset,1554685993.883075
reset,1554685993.925632
reset,1554685993.970183
reset,1554685994.012979
reset,1554685994.056955
reset,1554685994.102584
reset,1554685994.143614
reset,1554685994.186774
reset,1554685994.230909
reset,1554685994.276602
reset,1554685994.3213
reset,1554685994.364257
reset,1554685994.4099
reset,1554685994.452537
reset,1554685994.49953
reset,1554685994.546429
reset,1554685994.588743
reset,1554685994.639074
reset,1554685994.683832
reset,1554685994.726209
reset,1554685994.774613
reset,1554685994.817699
reset,1554685994.860075
reset,1554685994.905102
reset,1554685994.948778
reset,1554685994.993714
reset,1554685995.040145
reset,1554685995.083059
reset,1554685995.126718
reset,1554685995.170383
reset,1554685995.212745
reset,1554685995.256267
reset,1554685995.300713
reset,1554685995.344815
reset,1554685995.390975
reset,1554685995.437
reset,1554685995.482574
reset,1554685995.527533
reset,1554685995.571769
reset,1554685995.618709
reset,1554685995.661586
reset,1554685995.706829
reset,1554685995.753466
reset,1554685995.798369
reset,1554685995.843132
reset,1554685995.889094
reset,1554685995.935991
reset,1554685995.979959
reset,1554685996.025185
reset,1554685996.071168
reset,1554685996.114466
reset,1554685996.158412
reset,1554685996.20461
reset,1554685996.24909
reset,1554685996.294631
reset,1554685996.343139
reset,1554685996.38808
reset,1554685996.432883
reset,1554685996.481668
reset,1554685996.526025
reset,1554685996.571429
reset,1554685996.621985
reset,1554685996.667197
reset,1554685996.712324
reset,1554685996.757517
reset,1554685996.802373
reset,1554685996.84872
reset,1554685996.897416
reset,1554685996.943644
reset,1554685996.988484
reset,1554685997.032245
reset,1554685997.078701
reset,1554685997.123582
reset,1554685997.170686
reset,1554685997.216107
reset,1554685997.26177
reset,1554685997.498981
reset,1554685997.546562
reset,1554685997.593931
reset,1554685997.682019
reset,1554685997.726166
reset,1554685997.769927
reset,1554685997.946329
reset,1554685997.98854
reset,1554685998.033067
reset,1554685998.078778
reset,1554685998.123898
reset,1554685998.173769
reset,1554685998.217803
reset,1554685998.261468
reset,1554685998.305585
reset,1554685998.348982
reset,1554685998.392862
reset,1554685998.439248
reset,1554685998.625351
reset,1554685998.67002
reset,1554685998.715041
reset,1554685998.759524
reset,1554685998.803868
reset,1554685998.846993
reset,1554685998.890607
reset,1554685998.936809
reset,1554685999.921128
reset,1554685999.968506
reset,1554686000.015447
reset,1554686000.05944
reset,1554686000.146077
reset,1554686000.189076
reset,1554686000.233182
reset,1554686000.280715
reset,1554686000.323372
reset,1554686000.365991
reset,1554686000.410567
reset,1554686000.453971
reset,1554686000.498098
reset,1554686000.543641
reset,1554686000.588096
reset,1554686000.631981
reset,1554686000.675164
reset,1554686000.718322
reset,1554686000.761475
reset,1554686000.804564
reset,1554686000.847615
reset,1554686000.891533
reset,1554686000.93553
reset,1554686000.979964
reset,1554686001.02393
reset,1554686001.068822
reset,1554686001.113182
reset,1554686001.15668
reset,1554686001.200463
reset,1554686001.24917
reset,1554686001.291515
reset,1554686001.336505
reset,1554686001.37941
reset,1554686001.422287
reset,1554686001.466042
reset,1554686001.510739
reset,1554686001.55484
reset,1554686001.60266
reset,1554686001.646737
reset,1554686001.688758
reset,1554686001.73255
reset,1554686001.776473
reset,1554686001.820454
reset,1554686001.866876
reset,1554686001.911068
reset,1554686001.955325
reset,1554686001.999406
reset,1554686002.043245
reset,1554686002.088417
reset,1554686002.132269
reset,1554686002.176958
reset,1554686002.220069
reset,1554686002.26336
reset,1554686002.309654
reset,1554686002.354747
reset,1554686002.398443
reset,1554686002.443225
reset,1554686002.487664
reset,1554686002.53321
reset,1554686002.578712
reset,1554686002.62699
reset,1554686002.67393
reset,1554686002.71802
reset,1554686002.762582
reset,1554686002.808236
reset,1554686002.854534
reset,1554686002.902369
reset,1554686002.945992
reset,1554686002.990693
reset,1554686003.035016
reset,1554686003.079414
reset,1554686003.122499
reset,1554686003.168364
reset,1554686003.433028
reset,1554686003.478152
reset,1554686003.703395
reset,1554686003.747542
reset,1554686003.790715
reset,1554686003.833683
reset,1554686003.882036
reset,1554686003.924765
reset,1554686003.969821
reset,1554686004.01433
reset,1554686004.05706
reset,1554686004.099546
reset,1554686004.146287
reset,1554686004.459456
reset,1554686004.504273
reset,1554686004.722489
reset,1554686005.154273
reset,1554686006.455701
reset,1554686006.499111
reset,1554686006.548007
reset,1554686006.591749
reset,1554686006.635637
reset,1554686006.679505
reset,1554686006.723699
reset,1554686006.767534
reset,1554686006.815419
pc1,1554686006.858973
pc1,1554686006.905651
pc1,1554686006.954287
pc1,1554686006.997985
pc1,1554686007.044602
pc1,1554686007.089377
pc1,1554686007.132807
pc1,1554686007.525559
pc1,1554686007.569907
pc1,1554686007.612511
pc1,1554686007.657584
pc1,1554686007.70223
,1554686022.548418
,1554686022.642653
,1554686022.693516
,1554686022.784161
,1554686022.827778
,1554686022.968516
,1554686023.013356
,1554686023.05802
,1554686023.105084
,1554686023.149625
,1554686026.166523
,1554686026.211595
,1554686026.257299
gc1,1554686026.306101
gc1,1554686026.351666
gc1,1554686026.397142
gc1,1554686026.442893
gc1,1554686026.491976
gc1,1554686026.537051
gc1,1554686026.859036
gc1,1554686026.952164
gc1,1554686026.998655
gc1,1554686027.047189
gc1,1554686027.094113
gc1,1554686027.13907
gc1,1554686027.181917
gc1,1554686027.229829
gc1,1554686027.55149
gc1,1554686027.59371
gc1,1554686027.636592
gc1,1554686027.68359
gc1,1554686027.725974
gc1,1554686027.769849
gc1,1554686027.816523
gc1,1554686027.859409
gc1,1554686027.904082
gc1,1554686027.946965
gc1,1554686027.989468
gc1,1554686028.032206
gc1,1554686028.081044
gc1,1554686028.123353
gc1,1554686028.168331
gc1,1554686028.216542
gc1,1554686028.258607
gc1,1554686028.304981
gc1,1554686028.346808
gc1,1554686028.389706
gc1,1554686028.437028
gc1,1554686028.480864
gc1,1554686028.523787
gc1,1554686028.570651
gc1,1554686028.616023
gc1,1554686028.658937
gc1,1554686028.703642
gc1,1554686028.746989
gc1,1554686028.790479
gc1,1554686028.83413
gc1,1554686028.877778
gc1,1554686028.921815
gc1,1554686028.969192
gc1,1554686029.016966
gc1,1554686029.061397
gc1,1554686029.106612
gc1,1554686029.149623
gc1,1554686029.192109
gc1,1554686029.241459
gc1,1554686029.284895
gc1,1554686029.326987
gc1,1554686029.372033
gc1,1554686029.415339
gc1,1554686029.45818
gc1,1554686029.50165
gc1,1554686029.546626
gc1,1554686029.589563
gc1,1554686029.633299
gc1,1554686029.678305
gc1,1554686029.72216
gc1,1554686029.765813
gc1,1554686029.810628
gc1,1554686029.854466
gc1,1554686029.90021
gc1,1554686029.944543
gc1,1554686029.987854
gc1,1554686030.031726
ch,1554686030.076374
ch,1554686030.120376
ch,1554686030.163851
ch,1554686030.214208
ch,1554686030.256774
ch,1554686030.30061
ch,1554686030.345314
ch,1554686030.390241
ch,1554686030.435778
ch,1554686030.48185
ch,1554686030.523493
ch,1554686030.56628
ch,1554686030.610999
ch,1554686030.655684
ch,1554686030.699193
ch,1554686030.745206
ch,1554686030.790618
ch,1554686030.834899
ch,1554686030.880267
ch,1554686030.925469
ch,1554686030.97095
ch,1554686031.013822
ch,1554686031.056608
ch,1554686031.099306
ch,1554686031.144254
ch,1554686031.19231
ch,1554686031.236205
ch,1554686031.280844
ch,1554686031.325677
ch,1554686031.371137
ch,1554686031.415897
ch,1554686031.460499
ch,1554686031.505396
ch,1554686031.549914
ch,1554686031.594076
ch,1554686031.638258
ch,1554686031.681613
ch,1554686031.72416
ch,1554686031.768378
ch,1554686031.811702
ch,1554686031.854591
ch,1554686031.901277
ch,1554686031.94588
ch,1554686031.989186
ch,1554686032.034716
ch,1554686032.077774
ch,1554686032.121932
ch,1554686032.166205
ch,1554686032.214177
ch,1554686032.259859
ch,1554686032.304595
ch,1554686032.347313
ch,1554686032.390116
ch,1554686032.43802
,1554686032.484946
,1554686032.527409
,1554686032.570093
,1554686032.612256
,1554686032.655082
,1554686032.69889
,1554686032.743711
,1554686032.78798
,1554686032.830983
,1554686032.876997
,1554686032.922168
,1554686032.966341
,1554686033.009337
,1554686033.052512
,1554686033.095853
,1554686033.139501
,1554686033.184671
,1554686033.228511
,1554686033.275681
,1554686033.318657
,1554686033.360439
,1554686033.405191
,1554686033.44785
,1554686033.490294
,1554686033.536618
,1554686033.580751
,1554686036.713714
,1554686036.806165
,1554686036.898914
,1554686036.944501
,1554686036.988604
,1554686037.033328
,1554686037.120399
,1554686037.163685
,1554686037.211572
,1554686037.257315
,1554686037.300943
,1554686037.349548
,1554686037.40188
,1554686037.448262
,1554686037.491135
,1554686037.535498
ch,1554686037.588253
ch,1554686037.632589
ch,1554686037.676171
ch,1554686037.725359
ch,1554686037.769447
ch,1554686037.8144
ch,1554686037.858479
ch,1554686037.909298
ch,1554686037.952739
ch,1554686037.996466
ch,1554686038.039914
ch,1554686038.082227
ch,1554686038.124534
ch,1554686038.215577
ch,1554686038.260229
ch,1554686038.302382
ch,1554686038.344871
ch,1554686038.392004
ch,1554686038.435264
ch,1554686038.477973
ch,1554686038.52129
ch,1554686038.564445
ch,1554686038.607783
ch,1554686038.652046
ch,1554686038.69998
ch,1554686038.744192
ch,1554686038.788857
ch,1554686038.834285
ch,1554686038.881428
ch,1554686038.925406
ch,1554686038.97078
ch,1554686039.01271
ch,1554686039.055612
ch,1554686039.099292
ch,1554686039.144407
ch,1554686039.189
ch,1554686039.2339
ch,1554686039.282361
ch,1554686039.330542
ch,1554686039.377388
ch,1554686039.422529
ch,1554686039.509236
ch,1554686039.553816
ch,1554686039.59793
ch,1554686039.646103
ch,1554686039.688865
ch,1554686039.736069
ch,1554686039.781413
ch,1554686039.823819
ch,1554686039.874581
ch,1554686039.917968
ch,1554686039.961614
ch,1554686040.00766
ch,1554686040.050235
ch,1554686040.092619
ch,1554686040.14155
ch,1554686040.183715
ch,1554686040.226959
ch,1554686040.271462
ch,1554686040.320986
ch,1554686040.365853
ch,1554686040.408001
ch,1554686040.450248
ch,1554686040.498065
ch,1554686040.543232
ch,1554686040.59005
ch,1554686040.635942
ch,1554686040.680577
ch,1554686040.724957
ch,1554686040.768936
ch,1554686040.810897
ch,1554686040.853712
ch,1554686040.908697
ch,1554686040.952176
ch,1554686040.994671
ch,1554686041.038659
ch,1554686041.081873
ch,1554686041.123875
ch,1554686041.168753
ch,1554686041.214611
pc1,1554686041.258036
pc1,1554686041.303329
pc1,1554686041.346335
pc1,1554686041.38888
pc1,1554686041.434875
pc1,1554686041.481671
pc1,1554686041.525779
pc1,1554686041.56883
pc1,1554686041.926308
pc1,1554686041.971607
pc1,1554686042.014768
pc1,1554686042.062458
pc1,1554686042.10594
pc1,1554686042.148358
pc1,1554686042.190901
pc1,1554686042.233627
pc1,1554686042.589995
pc1,1554686042.637336
pc1,1554686042.725401
pc1,1554686043.294162
pc1,1554686043.337999
pc1,1554686043.380673
,1554686114.000886
,1554686114.046144
,1554686114.090673
,1554686114.138335
,1554686114.183607
,1554686114.233621
,1554686114.688475
,1554686114.733274
,1554686114.778357
,1554686114.824549
,1554686114.869498
,1554686114.914561
,1554686114.958351
,1554686115.008758
,1554686115.054237
,1554686115.10257
,1554686115.157935
,1554686115.201965
,1554686115.245564
,1554686115.293281
,1554686115.339823
,1554686115.386223
,1554686115.434233
,1554686115.47855
,1554686115.523403
,1554686115.568779
,1554686115.61274
,1554686115.657419
,1554686115.701314
,1554686115.746665
,1554686116.237742
,1554686116.286728
,1554686116.336106
,1554686116.378657
,1554686116.42123
,1554686116.464943
,1554686116.510368
,1554686116.558088
,1554686116.78601
,1554686116.830136
,1554686116.878786
,1554686116.924927
,1554686116.970771
,1554686117.503986
,1554686117.548566
,1554686117.592849
,1554686117.641415
,1554686117.685139
,1554686117.729631
,1554686117.783513
,1554686117.827354
,1554686117.875374
,1554686117.92443
,1554686119.354855
,1554686119.39822
,1554686119.444551
,1554686119.490457
,1554686119.535315
,1554686119.579906
,1554686119.625064
,1554686119.671156
,1554686119.716123
,1554686119.76005
,1554686119.805018
,1554686119.849698
,1554686119.897971
,1554686119.945071
,1554686119.989026
,1554686120.032055
,1554686120.076237
,1554686120.125652
,1554686120.170101
,1554686120.213057
pc1,1554686120.261091
pc1,1554686120.30594
pc1,1554686120.353313
pc1,1554686120.403362
pc1,1554686120.44616
pc1,1554686120.489062
pc1,1554686120.847731
pc1,1554686120.936383
pc1,1554686121.590316
pc1,1554686121.635082
pc1,1554686121.679692
pc1,1554686121.724023
pc1,1554686121.768412
pc1,1554686121.815874
pc1,1554686121.858857
pc1,1554686121.903659
pc1,1554686121.947116
pc1,1554686121.991253
pc1,1554686122.313826
pc1,1554686122.491984
pc1,1554686122.62362
pc1,1554686122.669235
pc1,1554686124.17379
pc1,1554686124.217518
pc1,1554686124.262355
pc1,1554686124.349533
pc1,1554686124.400919
pc1,1554686124.447921
pc1,1554686124.491511
pc1,1554686124.534755
pc1,1554686124.57915
pc1,1554686124.622113
pc1,1554686124.709297
pc1,1554686124.753956
pc1,1554686124.798944
pc1,1554686124.843003
pc1,1554686124.888628
pc1,1554686124.937716
pc1,1554686124.979997
pc1,1554686125.024696
pc1,1554686125.068637
pc1,1554686125.110574
pc1,1554686125.154165
pc1,1554686125.202262
pc1,1554686125.248288
pc1,1554686125.291976
pc1,1554686125.336797
pc1,1554686125.37974
pc1,1554686125.423656
pc1,1554686125.47292
pc1,1554686125.516414
pc1,1554686125.560989
pc1,1554686126.234581
pc1,1554686126.279232
pc1,1554686126.322195
pc1,1554686126.370348
pc1,1554686126.418389
pc1,1554686126.462056
pc1,1554686126.507738
pc1,1554686127.578254
pc1,1554686127.625115
pc1,1554686127.802366
pc1,1554686128.032134
pc1,1554686128.076085
pc1,1554686128.119039
pc1,1554686128.165196
pc1,1554686128.208076
pc1,1554686128.252036
pc1,1554686128.29408
pc1,1554686128.339638
pc1,1554686128.383403
pc1,1554686129.066301
pc1,1554686129.110909
pc1,1554686130.512719
pc1,1554686130.690275
pc1,1554686130.733633
pc1,1554686130.779156
pc1,1554686130.822166
pc1,1554686130.87129
pc1,1554686130.914846
pc1,1554686130.962888
pc1,1554686131.056388
pc1,1554686131.104331
pc1,1554686131.147548
pc1,1554686131.190995
pc1,1554686131.243423
pc1,1554686131.28782
pc1,1554686131.331745
pc1,1554686131.38731
pc1,1554686131.429807
pc1,1554686131.473728
pc1,1554686131.518355
pc1,1554686131.562994
pc1,1554686131.609334
pc1,1554686131.65496
pc1,1554686131.697057
pc1,1554686131.741479
pc1,1554686131.78823
pc1,1554686131.831291
pc1,1554686131.879733
pc1,1554686131.924423
pc1,1554686131.967767
pc1,1554686132.011283
pc1,1554686132.054709
pc1,1554686132.100923
pc1,1554686132.148324
pc1,1554686132.190377
pc1,1554686132.233487
pc1,1554686132.280763
pc1,1554686132.367145
pc1,1554686132.411668
pc1,1554686132.498884
pc1,1554686132.591138
pc1,1554686132.855659
pc1,1554686132.901322
pc1,1554686132.94638
pc1,1554686133.035182
pc1,1554686133.080045
pc1,1554686133.12191
pc1,1554686133.164243
pc1,1554686133.251247
pc1,1554686133.294166
pc1,1554686134.372437
pc1,1554686134.417792
pc1,1554686134.464953
pc1,1554686134.510554
,1554686136.556764
,1554686136.603484
,1554686136.652928
,1554686136.697079
,1554686136.743451
,1554686136.978067
,1554686137.028883
,1554686137.12144
,1554686137.172718
,1554686137.220851
,1554686137.270731
,1554686137.31895
,1554686137.36404
,1554686137.411171
,1554686137.456919
,1554686137.546815
,1554686137.592012
,1554686137.636219
,1554686137.686013
,1554686137.731735
,1554686137.778528
,1554686137.82527
,1554686137.966751
gc1,1554686139.341062
gc1,1554686139.43123
gc1,1554686139.657024
gc1,1554686139.703304
gc1,1554686139.749268
gc1,1554686139.798735
gc1,1554686139.844937
gc1,1554686139.891662
gc1,1554686140.128804
gc1,1554686140.172436
gc1,1554686140.22047
gc1,1554686140.26421
gc1,1554686140.307551
gc1,1554686140.350913
gc1,1554686140.393215
gc1,1554686140.435702
gc1,1554686140.483986
gc1,1554686140.525921
gc1,1554686140.569259
gc1,1554686140.612822
gc1,1554686140.655811
gc1,1554686140.700585
gc1,1554686140.746634
gc1,1554686140.793731
gc1,1554686140.836215
gc1,1554686140.88049
gc1,1554686140.924464
gc1,1554686140.967172
gc1,1554686141.015226
gc1,1554686141.057647
gc1,1554686141.100776
gc1,1554686141.146616
gc1,1554686141.191689
gc1,1554686141.236329
gc1,1554686141.287518
gc1,1554686141.330158
gc1,1554686141.376586
gc1,1554686141.421361
gc1,1554686141.465369
gc1,1554686141.510187
gc1,1554686141.555225
gc1,1554686141.608232
gc1,1554686141.660608
gc1,1554686141.712983
gc1,1554686141.766269
gc1,1554686141.815393
gc1,1554686141.869221
gc1,1554686141.919202
gc1,1554686141.971393
gc1,1554686142.015668
gc1,1554686142.061299
gc1,1554686142.111286
gc1,1554686142.156331
gc1,1554686142.219597
gc1,1554686142.266415
gc1,1554686142.314748
gc1,1554686142.357737
gc1,1554686142.40149
gc1,1554686142.450018
gc1,1554686142.493777
ch,1554686142.539497
ch,1554686142.582922
ch,1554686142.628943
ch,1554686142.673678
ch,1554686142.718619
ch,1554686142.768081
ch,1554686142.813747
ch,1554686142.858341
ch,1554686142.906348
ch,1554686142.949778
ch,1554686142.992874
ch,1554686143.036166
ch,1554686143.729605
ch,1554686143.780227
ch,1554686143.823957
ch,1554686143.868753
ch,1554686144.000217
ch,1554686144.046818
ch,1554686144.092057
ch,1554686144.225961
ch,1554686144.270254
ch,1554686144.318833
ch,1554686144.363323
ch,1554686144.407774
ch,1554686144.453087
ch,1554686144.496575
ch,1554686144.540474
ch,1554686144.680574
ch,1554686144.72987
ch,1554686144.774718
ch,1554686144.820202
ch,1554686144.864354
ch,1554686145.054055
ch,1554686145.099384
ch,1554686145.148027
ch,1554686145.192631
ch,1554686145.242151
ch,1554686145.288034
ch,1554686145.331648
ch,1554686145.378345
ch,1554686145.425303
ch,1554686145.467685
ch,1554686145.559009
ch,1554686145.601666
pc1,1554686145.649983
pc1,1554686145.738854
pc1,1554686145.789771
pc1,1554686145.834466
pc1,1554686145.88023
pc1,1554686145.927219
pc1,1554686146.19539
pc1,1554686146.290859
pc1,1554686146.335395
pc1,1554686146.380028
pc1,1554686146.424737
pc1,1554686146.68556
pc1,1554686146.730732
pc1,1554686146.774094
pc1,1554686146.82037
pc1,1554686146.866892
pc1,1554686146.909946
pc1,1554686146.951951
pc1,1554686146.994664
pc1,1554686147.042581
oh,1554686157.645875
oh,1554686157.689529
oh,1554686157.777531
oh,1554686157.822376
oh,1554686157.865737
oh,1554686157.911761
gc2,1554686181.021351
gc2,1554686181.433037
gc2,1554686181.877348
gc2,1554686181.92244
gc2,1554686181.966886
gc2,1554686182.010969
gc2,1554686182.056414
gc2,1554686182.099891
gc2,1554686182.143099
gc2,1554686182.186337
gc2,1554686182.228358
gc2,1554686182.279495
gc2,1554686182.324039
gc2,1554686182.367894
gc2,1554686182.411662
gc2,1554686182.455429
gc2,1554686182.497062
gc2,1554686182.54027
gc2,1554686182.584181
gc2,1554686182.629488
gc2,1554686182.676251
gc2,1554686182.721209
gc2,1554686182.767782
gc2,1554686182.812703
gc2,1554686182.856323
gc2,1554686182.903031
gc2,1554686182.947267
gc2,1554686183.830609
gc2,1554686184.221562
gc2,1554686184.265342
ch,1554686184.399365
ch,1554686184.578114
ch,1554686184.621747
ch,1554686184.671544
ch,1554686184.714035
ch,1554686184.75655
ch,1554686184.801216
ch,1554686184.844132
ch,1554686184.887605
ch,1554686184.979128
ch,1554686185.291052
ch,1554686185.425211
ch,1554686185.46868
ch,1554686185.512104
ch,1554686185.597216
ch,1554686185.646035
ch,1554686185.690453
ch,1554686185.736028
ch,1554686185.779606
ch,1554686185.910687
ch,1554686185.95399
ch,1554686185.99752
ch,1554686186.044962
ch,1554686186.133441
ch,1554686186.177591
ch,1554686186.268928
ch,1554686186.310757
ch,1554686186.354387
ch,1554686186.400004
ch,1554686186.443254
ch,1554686186.485375
ch,1554686186.535867
,1554686186.57847
,1554686186.620782
,1554686186.671198
,1554686186.715801
,1554686186.759927
,1554686186.803939
,1554686186.847669
,1554686186.892073
,1554686186.938657
,1554686186.982991
,1554686187.030227
,1554686187.074
,1554686187.117547
,1554686187.159483
,1554686187.207845
,1554686187.249713
,1554686187.292451
,1554686187.335236
,1554686187.379166
,1554686187.427464
,1554686187.473605
,1554686187.520167
,1554686187.563564
,1554686187.607192
,1554686187.64896
,1554686187.690598
,1554686187.735916
,1554686187.781687
,1554686187.825939
,1554686187.868553
,1554686187.912572
,1554686187.954294
,1554686187.998719
,1554686188.043258
,1554686188.087562
,1554686188.13052
,1554686188.174327
,1554686188.218468
,1554686188.266074
,1554686188.310773
,1554686188.359595
,1554686188.403372
,1554686188.452108
,1554686188.494268
,1554686188.539305
,1554686188.583008
,1554686188.625138
,1554686188.668752
,1554686188.711836
,1554686188.754263
,1554686188.796317
,1554686188.845294
,1554686188.890306
,1554686188.945592
,1554686188.988922
,1554686189.030843
,1554686189.075385
,1554686189.119374
,1554686189.161706
,1554686189.205976
,1554686189.254019
,1554686189.296798
,1554686189.343253
,1554686189.387262
,1554686189.431286
,1554686189.480983
,1554686189.523081
,1554686189.570418
,1554686189.614525
,1554686189.658229
,1554686189.704372
