"-0.051922849973121736","0.33926320004434835","2.1586921065851614","1542408149.003055"
"-0.09076508801419192","0.3369257816358052","2.2409812392049906","1542408149.0374336"
"-0.12636469318566082","0.3254719242198861","2.2551614816969487","1542408149.0717692"
"-0.15007554271555007","0.3143573998129961","2.247723556064458","1542408149.1061535"
"-0.17193972173561942","0.3070195495646363","2.254343264391643","1542408149.1414964"
"-0.19337195694469156","0.3040447324120745","2.2818222731951305","1542408149.1758287"
"-0.21093846468754077","0.2970636307929202","2.2682314057548894","1542408149.2102175"
"-0.24753447043488633","0.2819066225916628","2.2794065201855176","1542408149.2789042"
"-0.25889025836960294","0.26679518461791996","2.2493341637230553","1542408149.3132696"
"-0.2759670653909484","0.25302500662925204","2.2468630365120115","1542408149.3460283"
"-0.2961839781186601","0.23884114065527198","2.2595097670517528","1542408149.3831205"
"-0.31590534308894785","0.22165403941646036","2.270371011288128","1542408149.4174314"
"-0.3360154670218666","0.20322775703518992","2.278122623541068","1542408149.4518082"
"-0.35611895005666405","0.18385223832168018","2.2855052687040183","1542408149.4861863"
"-0.37687467888709364","0.16302912653782287","2.301823627140153","1542408149.5205245"
"-0.3963076538911162","0.14228968975389786","2.3185939660196824","1542408149.5549076"
"-0.4310109794299524","0.10739680510626669","2.3462700475789773","1542408149.624707"
"-0.445544655720372","0.09201593773506012","2.3613921690965896","1542408149.6590397"
"-0.4589086499283259","0.07743698604655683","2.3817938751135204","1542408149.6934264"
"-0.46840911204567764","0.06380195145120764","2.3956294642007503","1542408149.7278764"
"-0.4780435668723407","0.052234869113848496","2.415048205440999","1542408149.7621691"
"-0.4869700632053891","0.04098406037195471","2.4279557294411314","1542408149.7965572"
"-0.49628867860400766","0.030713027342373366","2.443273941668013","1542408149.8318958"
"-0.5038679781456836","0.02156371011862341","2.4506993220539526","1542408149.8661995"
"-0.521115053117377","0.004371932880564575","2.468745977225473","1542408149.9349563"
"-0.5304436275265498","-0.0037924738543605725","2.480235900760206","1542408149.9692943"
"-0.5385750787101796","-0.010301801684339907","2.488976314878104","1542408150.0036595"
"-0.546825147960917","-0.01612336138930056","2.502277330897143","1542408150.0364149"
"-0.5515103830289495","-0.021884024089720663","2.5066033259130123","1542408150.0734787"
"-0.5564656363241062","-0.026762900255621898","2.5154026891392074","1542408150.107817"
"-0.5612589761497002","-0.029823138889780543","2.523720248687582","1542408150.1421795"
"-0.5623475641951415","-0.03240251101195316","2.5196883859465373","1542408150.1765504"
"-0.563942838635063","-0.03788043961669599","2.523727534912568","1542408150.245301"
"-0.5627708519060519","-0.039206339902896195","2.5180652439217317","1542408150.2807033"
"-0.5641589114428134","-0.040676013110743786","2.524647343052868","1542408150.31507"
"-0.5614739002640744","-0.04218969434265555","2.5146825056805735","1542408150.349405"
"-0.5599284951944249","-0.0433984199497204","2.512456010974769","1542408150.3837848"
"-0.557633818651666","-0.04411756225653549","2.5097263913336554","1542408150.418164"
"-0.5561021289405006","-0.04482879204143987","2.510652950721952","1542408150.4525528"
"-0.5535250785325587","-0.044877741918560796","2.504336611584556","1542408150.4868996"
"-0.5517469698838782","-0.043658074989799366","2.498493548530426","1542408150.5222812"
"-0.5508288654556541","-0.042041318783324975","2.49719731872037","1542408150.5565894"
"-0.5485582651200849","-0.03943755059959573","2.4930690771031947","1542408150.6253111"
"-0.54765831675011","-0.037588014234577125","2.4928291292484377","1542408150.6597054"
"-0.5465420770180468","-0.03627139221629348","2.491146332187897","1542408150.6940382"
"-0.5461148943560292","-0.03539760250095262","2.49308895486564","1542408150.7267947"
"-0.5447644464544423","-0.03400842162276904","2.492194831860431","1542408150.7638996"
"-0.5428412763387535","-0.032648360017292086","2.488580323722347","1542408150.7981653"
"-0.5421426416371057","-0.03148725172522507","2.4883825002307907","1542408150.8325722"
"-0.5416913383089762","-0.031049297650657306","2.482765584509218","1542408150.8669312"
"-0.5426940970441195","-0.030216589370691157","2.4775601275054404","1542408150.901293"
"-0.5481718581878788","-0.028667570954248312","2.4647375826857756","1542408150.9711158"
"-0.5526337103496424","-0.02831958702606804","2.4554234649307123","1542408151.0054786"
"-0.5583741458276564","-0.02721314156506237","2.4456615040691365","1542408151.03982"
"-0.5659145674391259","-0.025989747769866598","2.4381937159967255","1542408151.0742028"
"-0.5730101832524026","-0.025672226678065208","2.430696427450108","1542408151.1085644"
"-0.5801029314418621","-0.02528126346932079","2.4258100998230927","1542408151.142889"
"-0.5861372268163417","-0.024337266669856722","2.4206956154587935","1542408151.1772273"
"-0.5893071308422883","-0.023920068095047924","2.411962007420362","1542408151.2126715"
"-0.5910896273404648","-0.024744294729478464","2.4030591033769237","1542408151.246965"
"-0.594880406340951","-0.02807752826897426","2.393717178322012","1542408151.315671"
"-0.597429196465848","-0.029861151549418437","2.3985302988746797","1542408151.3500605"
"-0.5973368716080193","-0.03138119051195201","2.3978893658281524","1542408151.3844314"
"-0.5971288817130112","-0.03352279673319636","2.399392123867154","1542408151.4171891"
"-0.6035190007314832","-0.035082778932358935","2.431822690687314","1542408151.454207"
"-0.5934584121499532","-0.03603444913777742","2.402499868426977","1542408151.4885454"
"-0.5907815551447984","-0.03751432229256671","2.4044754047372603","1542408151.5229752"
"-0.5875013073378759","-0.03879058013230609","2.401997371614525","1542408151.5573034"
